,Nurse,2022-04-01-mañana,2022-04-01-tarde,2022-04-02-mañana,2022-04-02-tarde,2022-04-03-mañana,2022-04-03-tarde,2022-04-04-mañana,2022-04-04-tarde,2022-04-05-mañana,2022-04-05-tarde,2022-04-06-mañana,2022-04-06-tarde,2022-04-07-mañana,2022-04-07-tarde,2022-04-08-mañana,2022-04-08-tarde,2022-04-09-mañana,2022-04-09-tarde,2022-04-10-mañana,2022-04-10-tarde,2022-04-11-mañana,2022-04-11-tarde,2022-04-12-mañana,2022-04-12-tarde,2022-04-13-mañana,2022-04-13-tarde,2022-04-14-mañana,2022-04-14-tarde,2022-04-15-mañana,2022-04-15-tarde,2022-04-16-mañana,2022-04-16-tarde,2022-04-17-mañana,2022-04-17-tarde,2022-04-18-mañana,2022-04-18-tarde,2022-04-19-mañana,2022-04-19-tarde,2022-04-20-mañana,2022-04-20-tarde,2022-04-21-mañana,2022-04-21-tarde,2022-04-22-mañana,2022-04-22-tarde,2022-04-23-mañana,2022-04-23-tarde,2022-04-24-mañana,2022-04-24-tarde,2022-04-25-mañana,2022-04-25-tarde,2022-04-26-mañana,2022-04-26-tarde,2022-04-27-mañana,2022-04-27-tarde,2022-04-28-mañana,2022-04-28-tarde,2022-04-29-mañana,2022-04-29-tarde,2022-04-30-mañana,2022-04-30-tarde,objective_1,objective_2
82,person_9,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,T2,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,-,-,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,8.0,11.0625
83,person_6,-,T2,-,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,M,-,DISP,-,M,-,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,T2,8.0,11.0625
84,person_5,-,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,DISP,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,M,-,-,CHX,-,CHX,-,T2,-,T2,-,CHX,-,-,8.0,11.0625
85,person_3,M,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,COM,-,DISP,-,8.0,11.0625
86,person_2,-,T1,-,-,-,T1,-,-,-,T1,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,M,-,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,8.0,11.0625
87,person_8,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,-,M,-,-,-,-,-,-,-,M,-,M,-,8.0,11.0625
88,person_1,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,9.0,10.5625
89,person_10,M,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,COM,-,DISP,-,DISP,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,-,9.0,10.5625
90,person_11,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T2,9.0,10.5625
91,person_4,-,CHX,-,T1,-,-,-,T2,-,T2,-,T1,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,9.0,10.5625
92,person_7,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,DISP,-,9.0,10.5625
93,person_9,-,-,-,T1,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,T1,9.0,10.5625
94,person_6,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,-,-,-,-,-,CHX,-,T2,-,-,-,CHX,-,T1,-,T1,9.0,10.5625
95,person_5,-,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,DISP,-,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,-,9.0,10.5625
96,person_3,COM,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,DISP,-,DISP,-,M,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,9.0,10.5625
97,person_2,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,CHX,-,-,-,-,-,-,-,T1,-,-,-,-,-,-,M,-,M,-,-,-,-,-,-,-,-,T2,-,T2,-,-,-,CHX,-,T2,9.0,10.5625
98,person_8,M,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,-,-,T2,-,-,-,-,-,-,M,-,M,-,DISP,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,9.0,10.5625
99,person_1,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T2,-,-,10.0,10.4375
100,person_10,M,-,-,-,DISP,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,-,-,-,-,T1,-,T1,-,-,10.0,10.4375
101,person_11,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,T2,-,T2,-,T2,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,CHX,-,-,10.0,10.4375
102,person_4,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,10.0,10.4375
103,person_7,M,-,DISP,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,10.0,10.4375
104,person_9,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,CHX,10.0,10.4375
105,person_6,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,T1,10.0,10.4375
106,person_5,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,10.0,10.4375
107,person_3,COM,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,DISP,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,10.0,10.4375
108,person_2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,T2,-,-,-,-,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,-,-,-,-,CHX,-,T2,10.0,10.4375
109,person_8,COM,-,DISP,-,-,-,-,-,-,-,-,CHX,-,-,-,-,-,-,-,-,M,-,COM,-,COM,-,DISP,-,DISP,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,M,-,10.0,10.4375
110,person_1,M,-,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,-,-,-,11.0,10.25
111,person_10,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,DISP,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,CHX,-,-,-,-,-,T1,-,T2,-,-,11.0,10.25
112,person_11,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,-,T2,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,CHX,11.0,10.25
113,person_4,-,CHX,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,T2,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,11.0,10.25
114,person_7,COM,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,DISP,-,-,-,DISP,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,11.0,10.25
115,person_9,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,T2,11.0,10.25
116,person_6,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,T1,11.0,10.25
117,person_5,COM,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,-,-,-,-,COM,-,M,-,COM,-,M,-,11.0,10.25
118,person_3,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,11.0,10.25
119,person_2,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,T2,11.0,10.25
120,person_8,M,-,DISP,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,COM,-,-,-,-,-,DISP,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,11.0,10.25
121,person_1,COM,-,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T2,-,-,12.0,10.1875
122,person_10,M,-,M,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,T2,-,-,-,-,-,T1,-,T2,-,-,12.0,10.1875
123,person_11,-,CHX,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,-,-,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,12.0,10.1875
124,person_4,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,12.0,10.1875
125,person_7,M,-,COM,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,DISP,-,12.0,10.1875
126,person_9,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,-,-,T2,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,12.0,10.1875
127,person_6,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,-,-,M,-,DISP,-,DISP,-,-,-,-,-,-,CHX,-,-,-,CHX,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,12.0,10.1875
128,person_5,COM,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,DISP,-,M,-,M,-,-,-,-,-,-,-,COM,-,-,-,-,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,12.0,10.1875
129,person_3,M,-,-,-,M,-,-,CHX,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,M,-,M,-,M,-,DISP,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,M,-,12.0,10.1875
130,person_2,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,-,-,T1,-,-,-,-,-,-,M,-,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,T2,12.0,10.1875
131,person_8,M,-,DISP,-,-,-,M,-,-,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,12.0,10.1875
0,person_1,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,T2,-,-,13.0,10.0625
1,person_10,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,DISP,-,DISP,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T2,-,-,-,-,-,T1,-,T1,-,-,13.0,10.0625
2,person_11,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,T2,13.0,10.0625
3,person_4,-,T2,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T2,-,T1,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,13.0,10.0625
4,person_7,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,COM,-,13.0,10.0625
5,person_9,-,CHX,-,T1,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,13.0,10.0625
6,person_6,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,T2,-,T1,13.0,10.0625
7,person_5,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,T2,-,-,-,-,-,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,-,13.0,10.0625
8,person_3,COM,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,COM,-,M,-,M,-,DISP,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,13.0,10.0625
9,person_2,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,-,-,-,-,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,T2,-,T2,-,CHX,-,CHX,-,T2,13.0,10.0625
10,person_8,M,-,DISP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,DISP,-,DISP,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,13.0,10.0625
