,Nurse,2023-06-01-mañana,2023-06-01-tarde,2023-06-02-mañana,2023-06-02-tarde,2023-06-03-mañana,2023-06-03-tarde,2023-06-04-mañana,2023-06-04-tarde,2023-06-05-mañana,2023-06-05-tarde,2023-06-06-mañana,2023-06-06-tarde,2023-06-07-mañana,2023-06-07-tarde,2023-06-08-mañana,2023-06-08-tarde,2023-06-09-mañana,2023-06-09-tarde,2023-06-10-mañana,2023-06-10-tarde,2023-06-11-mañana,2023-06-11-tarde,2023-06-12-mañana,2023-06-12-tarde,2023-06-13-mañana,2023-06-13-tarde,2023-06-14-mañana,2023-06-14-tarde,2023-06-15-mañana,2023-06-15-tarde,2023-06-16-mañana,2023-06-16-tarde,2023-06-17-mañana,2023-06-17-tarde,2023-06-18-mañana,2023-06-18-tarde,2023-06-19-mañana,2023-06-19-tarde,2023-06-20-mañana,2023-06-20-tarde,2023-06-21-mañana,2023-06-21-tarde,2023-06-22-mañana,2023-06-22-tarde,2023-06-23-mañana,2023-06-23-tarde,2023-06-24-mañana,2023-06-24-tarde,2023-06-25-mañana,2023-06-25-tarde,2023-06-26-mañana,2023-06-26-tarde,2023-06-27-mañana,2023-06-27-tarde,2023-06-28-mañana,2023-06-28-tarde,2023-06-29-mañana,2023-06-29-tarde,2023-06-30-mañana,2023-06-30-tarde,objective_1,objective_2
83,person_8,-,-,-,T2,-,T1,-,-,COM,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,T2,-,T1,-,-,COM,-,M,-,M,-,-,-,M,-,8.0,9.3125
84,person_4,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,COM,-,-,-,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,8.0,9.3125
85,person_6,M,-,COM,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,-,-,-,-,-,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T2,-,T1,8.0,9.3125
86,person_10,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,T2,-,-,-,CHX,-,T2,-,T2,8.0,9.3125
87,person_1,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,T2,-,-,-,T2,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,-,8.0,9.3125
88,person_5,M,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,-,-,-,T2,-,CHX,-,T2,9.0,9.25
89,person_9,M,-,COM,-,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,CHX,9.0,9.25
90,person_3,M,-,M,-,DISP,-,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,-,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,-,-,-,-,T2,-,T1,9.0,9.25
91,person_11,COM,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,DISP,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,9.0,9.25
92,person_7,M,-,M,-,COM,-,-,-,COM,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,9.0,9.25
93,person_2,M,-,M,-,M,-,-,-,COM,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,-,-,-,-,-,-,M,-,-,-,M,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,9.0,9.25
94,person_8,-,T1,-,T2,-,T1,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,-,-,-,-,M,-,9.0,9.25
95,person_4,-,T2,-,CHX,-,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,COM,-,COM,-,9.0,9.25
96,person_6,M,-,COM,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,-,-,T2,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T2,-,-,-,T1,9.0,9.25
97,person_10,-,T2,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,-,9.0,9.25
98,person_1,-,CHX,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,9.0,9.25
99,person_5,M,-,COM,-,M,-,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,CHX,-,-,-,T2,-,T1,-,CHX,9.0,9.25
100,person_9,M,-,M,-,-,-,-,-,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,T2,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,T1,9.0,9.25
101,person_3,-,-,M,-,-,-,M,-,COM,-,-,-,-,-,COM,-,COM,-,-,-,M,-,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,9.0,9.25
102,person_11,-,T2,-,CHX,-,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,COM,-,9.0,9.25
103,person_7,COM,-,M,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,9.0,9.25
104,person_2,M,-,M,-,-,-,COM,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,-,M,-,-,-,-,-,DISP,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,9.0,9.25
105,person_8,-,-,-,T2,-,T1,-,-,COM,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,9.0,9.25
106,person_4,COM,-,M,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,M,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,9.0,9.25
107,person_6,-,-,COM,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T2,-,T1,9.0,9.25
108,person_10,-,CHX,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,-,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,T2,-,-,-,T1,-,T2,-,T2,-,CHX,-,-,-,T2,9.0,9.25
109,person_1,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,9.0,9.25
0,person_5,M,-,COM,-,M,-,-,-,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,T2,-,T1,-,CHX,-,CHX,11.0,9.1875
1,person_9,COM,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,T2,-,-,-,T1,-,T1,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,T2,11.0,9.1875
2,person_3,-,-,-,T2,-,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,CHX,-,T1,-,T1,-,T1,11.0,9.1875
3,person_11,COM,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,T1,11.0,9.1875
4,person_7,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,11.0,9.1875
5,person_2,M,-,COM,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,-,-,-,-,DISP,-,-,-,-,-,M,-,-,-,COM,-,-,-,DISP,-,-,-,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,11.0,9.1875
6,person_8,-,CHX,-,CHX,-,T1,-,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,-,-,T2,11.0,9.1875
7,person_4,-,-,COM,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,-,-,M,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,COM,-,11.0,9.1875
8,person_6,M,-,COM,-,-,-,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,-,DISP,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,-,11.0,9.1875
9,person_10,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,T2,-,-,-,T1,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,11.0,9.1875
10,person_1,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,-,11.0,9.1875
