,Nurse,2022-04-01-mañana,2022-04-01-tarde,2022-04-02-mañana,2022-04-02-tarde,2022-04-03-mañana,2022-04-03-tarde,2022-04-04-mañana,2022-04-04-tarde,2022-04-05-mañana,2022-04-05-tarde,2022-04-06-mañana,2022-04-06-tarde,2022-04-07-mañana,2022-04-07-tarde,2022-04-08-mañana,2022-04-08-tarde,2022-04-09-mañana,2022-04-09-tarde,2022-04-10-mañana,2022-04-10-tarde,2022-04-11-mañana,2022-04-11-tarde,2022-04-12-mañana,2022-04-12-tarde,2022-04-13-mañana,2022-04-13-tarde,2022-04-14-mañana,2022-04-14-tarde,2022-04-15-mañana,2022-04-15-tarde,2022-04-16-mañana,2022-04-16-tarde,2022-04-17-mañana,2022-04-17-tarde,2022-04-18-mañana,2022-04-18-tarde,2022-04-19-mañana,2022-04-19-tarde,2022-04-20-mañana,2022-04-20-tarde,2022-04-21-mañana,2022-04-21-tarde,2022-04-22-mañana,2022-04-22-tarde,2022-04-23-mañana,2022-04-23-tarde,2022-04-24-mañana,2022-04-24-tarde,2022-04-25-mañana,2022-04-25-tarde,2022-04-26-mañana,2022-04-26-tarde,2022-04-27-mañana,2022-04-27-tarde,2022-04-28-mañana,2022-04-28-tarde,2022-04-29-mañana,2022-04-29-tarde,2022-04-30-mañana,2022-04-30-tarde,objective_1,objective_2
82,person_6,M,-,-,-,M,-,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,T2,-,-,21.0,6.8125
83,person_1,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,T2,21.0,6.8125
84,person_8,-,T1,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,DISP,-,DISP,-,-,-,DISP,-,-,CHX,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,21.0,6.8125
85,person_3,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,CHX,-,-,-,CHX,-,-,-,T1,-,T1,21.0,6.8125
86,person_2,COM,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,DISP,-,M,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,21.0,6.8125
87,person_4,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,21.0,6.8125
0,person_5,COM,-,M,-,-,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,T2,-,-,22.0,6.625
1,person_7,M,-,DISP,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,-,CHX,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,M,-,22.0,6.625
2,person_6,COM,-,-,-,DISP,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,T2,-,CHX,-,T2,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,CHX,-,-,22.0,6.625
3,person_1,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,22.0,6.625
4,person_8,-,T1,-,T1,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,22.0,6.625
5,person_3,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,CHX,-,-,-,CHX,-,-,-,T1,-,T1,22.0,6.625
6,person_2,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,DISP,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,22.0,6.625
7,person_4,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,DISP,-,DISP,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,-,22.0,6.625
