,Nurse,2023-09-01-mañana,2023-09-01-tarde,2023-09-02-mañana,2023-09-02-tarde,2023-09-03-mañana,2023-09-03-tarde,2023-09-04-mañana,2023-09-04-tarde,2023-09-05-mañana,2023-09-05-tarde,2023-09-06-mañana,2023-09-06-tarde,2023-09-07-mañana,2023-09-07-tarde,2023-09-08-mañana,2023-09-08-tarde,2023-09-09-mañana,2023-09-09-tarde,2023-09-10-mañana,2023-09-10-tarde,2023-09-11-mañana,2023-09-11-tarde,2023-09-12-mañana,2023-09-12-tarde,2023-09-13-mañana,2023-09-13-tarde,2023-09-14-mañana,2023-09-14-tarde,2023-09-15-mañana,2023-09-15-tarde,2023-09-16-mañana,2023-09-16-tarde,2023-09-17-mañana,2023-09-17-tarde,2023-09-18-mañana,2023-09-18-tarde,2023-09-19-mañana,2023-09-19-tarde,2023-09-20-mañana,2023-09-20-tarde,2023-09-21-mañana,2023-09-21-tarde,2023-09-22-mañana,2023-09-22-tarde,2023-09-23-mañana,2023-09-23-tarde,2023-09-24-mañana,2023-09-24-tarde,2023-09-25-mañana,2023-09-25-tarde,2023-09-26-mañana,2023-09-26-tarde,2023-09-27-mañana,2023-09-27-tarde,2023-09-28-mañana,2023-09-28-tarde,2023-09-29-mañana,2023-09-29-tarde,2023-09-30-mañana,2023-09-30-tarde,objective_1,objective_2
82,person_10,-,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,COM,-,10.0,9.5
83,person_9,M,-,-,-,M,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,T2,-,-,-,-,M,-,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,10.0,9.5
84,person_4,COM,-,-,-,COM,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,10.0,9.5
85,person_1,-,T2,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,10.0,9.5
86,person_5,-,CHX,-,T1,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,T1,10.0,9.5
87,person_8,COM,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,10.0,9.5
88,person_2,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,-,10.0,9.5
89,person_3,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,COM,-,COM,-,-,-,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,10.0,9.5
90,person_6,-,CHX,-,T1,-,-,COM,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,COM,-,11.0,9.0625
91,person_7,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,COM,-,M,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,-,11.0,9.0625
92,person_10,-,-,M,-,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,M,-,-,-,M,-,-,T2,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,M,-,11.0,9.0625
93,person_9,-,T2,-,-,-,-,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,DISP,-,11.0,9.0625
94,person_4,M,-,DISP,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,-,-,COM,-,M,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,-,11.0,9.0625
95,person_1,-,T1,-,-,-,-,-,T2,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,T1,-,T1,-,-,11.0,9.0625
96,person_5,COM,-,-,-,-,-,-,T2,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,T2,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,T1,11.0,9.0625
97,person_8,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,11.0,9.0625
98,person_2,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,-,COM,-,M,-,-,-,11.0,9.0625
99,person_3,M,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,11.0,9.0625
0,person_6,COM,-,M,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,COM,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,CHX,-,-,12.0,8.9375
1,person_7,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,COM,-,12.0,8.9375
2,person_10,M,-,-,-,DISP,-,COM,-,-,-,M,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,12.0,8.9375
3,person_9,-,T2,-,-,-,-,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,DISP,-,12.0,8.9375
4,person_4,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,T2,-,-,-,T1,-,T2,-,-,12.0,8.9375
5,person_1,M,-,-,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,M,-,12.0,8.9375
6,person_5,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,T1,12.0,8.9375
7,person_8,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,T2,-,T2,-,T1,-,T2,-,T2,-,-,-,T1,-,T2,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,12.0,8.9375
8,person_2,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,-,12.0,8.9375
9,person_3,M,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,-,12.0,8.9375
