,Nurse,2023-09-01-mañana,2023-09-01-tarde,2023-09-02-mañana,2023-09-02-tarde,2023-09-03-mañana,2023-09-03-tarde,2023-09-04-mañana,2023-09-04-tarde,2023-09-05-mañana,2023-09-05-tarde,2023-09-06-mañana,2023-09-06-tarde,2023-09-07-mañana,2023-09-07-tarde,2023-09-08-mañana,2023-09-08-tarde,2023-09-09-mañana,2023-09-09-tarde,2023-09-10-mañana,2023-09-10-tarde,2023-09-11-mañana,2023-09-11-tarde,2023-09-12-mañana,2023-09-12-tarde,2023-09-13-mañana,2023-09-13-tarde,2023-09-14-mañana,2023-09-14-tarde,2023-09-15-mañana,2023-09-15-tarde,2023-09-16-mañana,2023-09-16-tarde,2023-09-17-mañana,2023-09-17-tarde,2023-09-18-mañana,2023-09-18-tarde,2023-09-19-mañana,2023-09-19-tarde,2023-09-20-mañana,2023-09-20-tarde,2023-09-21-mañana,2023-09-21-tarde,2023-09-22-mañana,2023-09-22-tarde,2023-09-23-mañana,2023-09-23-tarde,2023-09-24-mañana,2023-09-24-tarde,2023-09-25-mañana,2023-09-25-tarde,2023-09-26-mañana,2023-09-26-tarde,2023-09-27-mañana,2023-09-27-tarde,2023-09-28-mañana,2023-09-28-tarde,2023-09-29-mañana,2023-09-29-tarde,2023-09-30-mañana,2023-09-30-tarde,objective_1,objective_2
82,person_2,-,CHX,-,-,-,-,-,CHX,-,-,-,-,-,T1,-,CHX,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,T2,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,8.0,9.75
83,person_7,M,-,DISP,-,-,-,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,DISP,-,8.0,9.75
84,person_8,M,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,8.0,9.75
85,person_6,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,8.0,9.75
86,person_1,M,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T1,-,T1,8.0,9.75
87,person_4,-,T2,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,-,T2,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,T1,-,T1,8.0,9.75
88,person_3,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,T2,-,T2,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,9.0,9.4375
89,person_5,-,-,DISP,-,-,-,COM,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,COM,-,-,-,-,-,COM,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T1,-,CHX,-,CHX,-,-,9.0,9.4375
90,person_11,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,-,COM,-,M,-,M,-,9.0,9.4375
91,person_10,-,-,-,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,-,-,M,-,COM,-,M,-,9.0,9.4375
92,person_9,-,-,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,CHX,9.0,9.4375
93,person_2,-,CHX,-,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,T1,-,T2,-,T2,9.0,9.4375
94,person_7,M,-,M,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,9.0,9.4375
95,person_8,M,-,-,-,DISP,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,DISP,-,9.0,9.4375
96,person_6,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,-,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,-,-,9.0,9.4375
97,person_1,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,T2,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T1,-,CHX,9.0,9.4375
98,person_4,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,T1,9.0,9.4375
99,person_3,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,T2,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,CHX,10.0,9.25
100,person_5,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,-,-,M,-,COM,-,M,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,10.0,9.25
101,person_11,COM,-,DISP,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,10.0,9.25
102,person_10,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,10.0,9.25
103,person_9,-,-,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,CHX,10.0,9.25
104,person_2,M,-,-,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,10.0,9.25
105,person_7,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,COM,-,M,-,M,-,10.0,9.25
106,person_8,M,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,10.0,9.25
107,person_6,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,CHX,-,T1,-,-,-,CHX,-,T2,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,T2,-,CHX,-,T1,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,10.0,9.25
108,person_1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T2,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,T1,-,T1,10.0,9.25
109,person_4,-,CHX,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T2,10.0,9.25
110,person_3,-,T2,-,-,-,-,-,T2,-,T2,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,-,T2,11.0,9.25
111,person_5,COM,-,-,-,COM,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,COM,-,M,-,DISP,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,CHX,-,-,11.0,9.25
112,person_11,M,-,M,-,-,-,COM,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,COM,-,-,-,-,-,M,-,COM,-,-,-,11.0,9.25
113,person_10,-,-,DISP,-,-,-,COM,-,-,-,COM,-,M,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,11.0,9.25
114,person_9,-,-,-,T1,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,T2,11.0,9.25
115,person_2,M,-,-,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,T2,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,11.0,9.25
116,person_7,M,-,-,-,DISP,-,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,11.0,9.25
117,person_8,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,M,-,DISP,-,11.0,9.25
118,person_6,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,-,-,11.0,9.25
119,person_1,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T1,-,T1,11.0,9.25
120,person_4,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,T1,-,T2,11.0,9.25
121,person_3,-,-,-,T1,-,-,-,T2,-,T2,-,T2,-,T2,-,CHX,-,T1,-,-,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T2,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,-,10.0,9.25
122,person_5,COM,-,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,COM,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,10.0,9.25
123,person_11,M,-,DISP,-,-,-,M,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,COM,-,-,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,-,10.0,9.25
124,person_10,-,-,-,-,M,-,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,DISP,-,10.0,9.25
125,person_9,-,-,-,T1,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,10.0,9.25
126,person_2,-,T2,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,T1,-,T2,-,T2,10.0,9.25
127,person_7,M,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,10.0,9.25
128,person_8,COM,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T2,-,-,10.0,9.25
129,person_6,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,-,CHX,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,10.0,9.25
130,person_1,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,T1,-,-,-,T2,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T1,-,T2,10.0,9.25
131,person_4,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,T1,-,T1,10.0,9.25
132,person_3,-,CHX,-,T1,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,T2,13.0,9.0625
133,person_5,COM,-,-,-,M,-,COM,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,13.0,9.0625
134,person_11,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,13.0,9.0625
135,person_10,-,-,M,-,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,13.0,9.0625
136,person_9,-,T2,-,-,-,-,-,T2,-,T1,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,T1,13.0,9.0625
137,person_2,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,CHX,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,M,-,-,-,M,-,M,-,-,-,13.0,9.0625
138,person_7,M,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,COM,-,13.0,9.0625
139,person_8,M,-,DISP,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,-,CHX,-,T1,-,T2,-,T2,-,CHX,-,-,13.0,9.0625
140,person_6,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T2,-,-,-,-,-,T2,-,CHX,-,T2,-,-,-,T2,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,CHX,-,T1,-,-,-,T2,-,T1,-,CHX,-,CHX,-,T2,-,-,13.0,9.0625
141,person_1,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,T1,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,T2,-,T2,13.0,9.0625
142,person_4,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T2,-,CHX,-,T1,13.0,9.0625
0,person_3,-,-,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,-,T2,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,T2,-,-,-,T2,-,T1,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,14.0,8.75
1,person_5,-,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,COM,-,M,-,M,-,-,-,-,T2,-,T2,-,T1,-,T1,-,T1,-,-,14.0,8.75
2,person_11,M,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,14.0,8.75
3,person_10,-,-,DISP,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,COM,-,DISP,-,14.0,8.75
4,person_9,-,-,-,T1,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,T2,-,-,-,T2,14.0,8.75
5,person_2,-,T2,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,CHX,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,14.0,8.75
6,person_7,COM,-,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,COM,-,M,-,14.0,8.75
7,person_8,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,14.0,8.75
8,person_6,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,14.0,8.75
9,person_1,M,-,-,-,-,-,-,T2,-,T1,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,T1,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,T1,-,T1,14.0,8.75
10,person_4,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,T2,14.0,8.75
